asin,title,brand,price,related,imUrl,salesRank,categories,description,pic_downloaded,boots,sex,image_path
B00FZEVQ4A,Charm Foot Fashion Womens Platfrom High Heel Western Boots Martin Boots Winter Boots,,33.0,"{'also_bought': ['B00ECL7Y7U','B00FO4VQO6','B00EX0JCZ2','B00919GY7E','B00ACDD1RE']'also_viewed': ['B00ECL7Y7U','B00F3CVMWU','B00FCNHNS2','B00EX0JCZ2','B00FO4VQO6','B004V2US2S','B00G62UB9G','B00G4SLS3A','B00GXCTI5C','B00FTM4VOA','B00G209UTO','B00ECEQYLO','B00FTMMFDE','B00FTS9U0E','B00DY64T2C','B00EOI5S3S','B00IKOZTKY','B00G4S7X9I','B00F2J0EZA','B00E3DX6AG','B00I4IPED8','B00EHI8DUA','B00FTNQ75U','B003NE4H7W','B00F3ANAVS','B00H2L946G','B00C8VCNBI','B00HYNXCVK','B00GZG6IEA','B00KFGMABQ','B00F2JP2CK','B00GG3Q6K8','B00DSVMAWY','B005UUTNDK','B00HUVA020','B0098OJZ3M','B00ECL6U8Y','B009XWNAQC','B0052AXS3O','B00BZ89Y44','B00FBF3NUS','B005O30Y22','B00BETMSG0','B005CN61LM','B00B7A1UPQ','B00EPFRPEU','B00DSPPRTI','B00CHRO0M8','B00HRN3AOQ','B00919GY7E','B00I80BGHA','B00919HZNQ','B004T9JOB4','B00G7SMBP6','B00HLV3BUW','B00AQ3VMUS','B00K8GDWB0','B00ICSWVYK','B00H9FJSB6']'bought_together': ['B00ECL7Y7U','B00EX0JCZ2','B00FO4VQO6']}",http://ecx.images-amazon.com/images/I/41kf-QS8ACL._SY395_.jpg,{'Shoes': 15081},,,True,True,women,pics_boots/B00FZEVQ4A.jpg
B00E3DX6FQ,Charm Foot Fashion Bows Womens Platform High Heel Shoes Ankle Boots,,31.0,"{'also_bought': ['B00ECEQYLO','B00F2JK9CS','B00DY64T2C','B00EBC2FDI','B00DSPPRTI','B00EBC7EAM','B00DJU9XEM','B00DHLGY36','B00B2DJCIU','B00ANI0LZI']'also_viewed': ['B00ECEQYLO','B00DY64T2C','B00DSPPRTI','B00DJU9XEM','B00EBC7EAM','B00F2JK9CS','B00DHLGY36','B00EBC2FDI','B00DL1065E','B00HNQTLL8','B00KFGMABQ','B00FO4VQO6','B00HJ790OO','B00G4SLS3A','B00F3CVMWU','B00JC4AQR2','B00GZG6IEA','B00EBC4BF8','B00GTPB20W','B00HKFLCFK','B00IKG40IY','B00EX0JCZ2','B00HX3K318','B00IMWZI6E','B00DSPJQZO','B00J4DKLWG','B00FZEVQ0Y','B00E5U8FJY','B00E3E122O','B00DY73J36','B00G62UB9G','B00BZ89Y44','B00K3NAOCS','B00IHB6O40','B00JJM209E','B00EDPVVPG','B00DJUJ9BE','B00JTYZZT4','B00JR657IS','B00IVI4SN8','B00CMSPT8G','B00DRHY8PG','B00F6Y2ACQ','B00E7TI1F6','B00E23DAXK','B00ECL7Y7U','B00DSVMAWY','B00D9RDOF4','B00F2J0EZA','B00K8SCYK8','B00DJV4A1W','B00CHRO0M8','B00F3BFS3A','B00IHCCDMG','B00471JGY4','B00IKOZTKY','B00JJM30OS','B00HKFEV26','B00E6Q1JDG']'bought_together': ['B00ECEQYLO','B00F2JK9CS','B00DSPPRTI','B00EBC7EAM']}",http://ecx.images-amazon.com/images/I/41K8WjTQ%2BML._SY395_.jpg,{'Shoes': 77184},,,True,True,women,pics_boots/B00E3DX6FQ.jpg
B009SL5J2G,Dr Marten Serena Dark Brown Leather Womens Boots Size 6 US,,,"{'also_viewed': ['B006O2O162','B00C2RBBXY','B00C2NDCYY','B006O2MF2O','B004CLZGD4','B001381FMU','B005P7ZFEE','B004SI1SHE','B003GSLLME','B00GGNDJUS','B009K1EWLS','B003R4Z47A','B0093M0HK4','B004EYT4XW','B00H8XWYLA','B0073ZNK9S','B00I4P5A8K','B004P1JAV0','B003EYUSF6','B0091C8J9M','B009A98PA4','B0072E5DMM','B00BQ9KQ0I','B005GUAFMW','B003EYUSME']}",http://ecx.images-amazon.com/images/I/41MMhV5yHBL._SY395_.jpg,{'Shoes': 261474},,,True,True,women,pics_boots/B009SL5J2G.jpg
B00FLCBBG4,"""Women's Two Way Fold Down Knee High Cowboy Textured Vegan Boots""",,,"{'also_bought': ['B00GGCQI20','B00GAP3KBK','B005KE1ZYG','B008Y1XZX6','B00G6UPWDS','B00CN47GXA','B00JN68MGG','B00ACDD59S','B0097B0KBM','B005FCTAS6','B008RXC3ZM']'also_viewed': ['B00GAP3KBK','B005KE1ZYG','B00GGCQI20','B008Y1XZX6','B00GAP374K','B009VK24XQ','B0090S9GOY','B00G6UPWDS','B005FCTAS6','B00E8PWJRU','B00GAP40WS','B00GNGMK62','B00GNCVAB2','B009GSOR7O','B00GM5PFCU','B007H4NAIG','B00F4FD8AA','B005JE8L4O','B00FIY1WOG','B008G1G71G','B00DMEO91M','B00EB5Q7RK','B00GQISMRS','B00GS24ZX2','B00IV6HZBW','B00BNW00MC','B00H2VRZEY','B00EPODJNM','B00I0I2IXQ','B00FA52QL6','B0097B0KBM','B0091KXI3Q','B00GNKKDYO','B00I02UGG8','B003ELOX1Y','B00BZ4OQV4','B004TLW5X6','B00AVPHH4Q','B0095R8R4A','B00CMGRVIY','B00GSNCO4S','B00AVPH7RI','B00FPBY1LS','B004RMIF18','B00AER2L0Q','B005KPBN4W','B00GB08LM2','B008Y1YUS0','B009KTWUAA','B00FNHNFFW','B0089GI2FW','B005P3OH0G','B00BXYKDWC','B00EZDXHGC','B00FDND5SS','B00E7W6XAS','B00C2LUPTQ','B00AM5LN0O']'bought_together': ['B005KE1ZYG','B00GGCQI20','B00GAP3KBK','B008Y1XZX6']}",http://ecx.images-amazon.com/images/I/31NRbVUkDML._SY395_.jpg,{'Shoes': 21125},,,True,True,women,pics_boots/B00FLCBBG4.jpg
B00GCUSKWM,OuOutlaw-81 Women Riding Cowboy Western Equestrian Color Zipper Boots,,33.9,"{'also_bought': ['B008G1G71G','B00EZ88OU6']'also_viewed': ['B008G1G71G','B00FPBY1LS','B00AVPH7RI','B00BXV9KXS','B0091L0DHO','B00GVMWQGC','B00CF5C6HI','B00GVMMO8C','B00FYHKNBA','B00AVPHH4Q','B00EZ88OU6','B00G6UPWDS','B0085IPJHS','B007P9YY06','B00E6SFTXA','B00A6Y1TWS','B0077QNAUM','B009YZWZQ4','B00HA8IO3K','B00525X2GC','B00F4HM7KU','B00E8PWJRU','B00EZ8COLG','B00H2VRZEY','B00GVMWQFI','B009XWWU90','B00GAP3KBK','B00HJ1DOOW','B00C5A7K10','B00AEKWSGK','B00E96B9UG','B00BETMSC4','B00E7W6XAS','B00HSZS1EC','B00H3WZM9W','B00FD9DQX6']}",http://ecx.images-amazon.com/images/I/31qizswtHFL._SY395_.jpg,{'Shoes': 127738},,,True,True,women,pics_boots/B00GCUSKWM.jpg
B00ETF30MW,Top Moda Women Dress-28 Boots,,,"{'also_bought': ['B00EZDN6UO','B00FEL1Y5U','B00G6UPWDS','B00ESXCERM','B00ETF23BG','B00H2VRZEY','B005PPANSE','B00CF5C6HI','B00AVPHH4Q','B00ESXATYW','B00EPRATAK','B005KE1ZYG','B00GRHWKAI','B00A2Y6N32','B00EZ8EES2','B00GN8CGYG','B00F0HF7H4','B00EKBH92W','B00EPQEAJ2','B00AM481BO','B00E97K8UW','B00AVPH7RI','B00EB5Q7RK','B00KC0IRLC','B00CIBCJA8','B00F2CUVS2']'also_viewed': ['B00AVPH7RI','B00EZDN6UO','B00ETF23BG','B00E8PWJRU','B00FPBY1LS','B005JE8L4O','B00C2LUPTQ','B00EZ8EES2','B008AU8PVI','B00A6Y1TWS','B005PPANSE','B00FVZG3DM','B00EPRATAK','B00AVPHH4Q','B00FEL1Y5U','B00CF5C6HI','B00ESXCERM','B00H2VRZEY','B0050G27FK','B008G1G71G','B00E7W6XAS','B005KE1ZYG','B00EZ8GA5C','B005FCTAS6','B00EIQRTUG','B00GS24ZX2','B00AZK2RO2','B00B9A2B84','B00G6UPWDS','B001B5KLAW','B00DMBJE3S','B00FD9DQX6','B009GSOR7O','B00EZ88OU6','B005P3OH0G','B00BETMSMY','B00FM1MKGO','B00BX76LLG','B00BXF89V8','B00BXV9KXS','B00EZ8COLG','B008Y1XZX6','B008VFIZPS','B0092T9TI4','B005VRQZZ6','B00B9A2AQM','B00EI8PG86','B005PF76F2','B004VQ7ZRU','B007P9YY06','B009DPA7NI','B00EKBH92W','B00B9A2BAM','B00EZ8HYMK','B00AERGJF4','B00B9A2B7A','B00HJ1DOOW','B00I58YUFA','B00GSZAI9Y']'bought_together': ['B00EZDN6UO','B00CF5C6HI','B00CIBCJA8','B00AVPHH4Q']}",http://ecx.images-amazon.com/images/I/31KLLfZRnCL._SY395_.jpg,{'Shoes': 67283},,,True,True,women,pics_boots/B00ETF30MW.jpg
B00G1XMP9E,"""BONNIBEL PACO-1 Women's Adjustable Buckled Band Cutting Fringe Ankle Boots""",,,"{'also_viewed': ['B0091KWYHC','B00GSNIXDO','B00EZ8J3Z6','B00EY6CEIW','B00HZ4TML2','B00BETY9PI','B0084ZEVJ4','B00FK1FETQ','B00C65YIN2','B00BNSPBCA','B007FMQWXA','B00GSNHBWI','B00BNRWY26','B00F4LY1IM','B008V1XK8O','B00BHVW6PS','B0072CDZGK','B00G7BBZ2I','B00HETUZCS','B00FAAJ5YW','B00GJKR02Q','B00AEKWS9C','B0099JC8VC','B00EY6AJ6G','B00AUCJQFI','B00HG1T1DS','B00GCW1QUI','B00FW3KPNW','B00HZ4UWJS','B002PDPFD2','B00BETSUW6','B00FXPRLM2','B0081361EM','B0087CVW1Y','B00FGYQ61W','B00BNQJ8XU','B00BETSUYE','B00GA96QJY','B00D5OYIXI','B00H03NRBE','B00EY6APM4','B007ZMYI72','B005FPTD76','B007RLK0HS','B00EE4ASDC','B00C0OYHMG','B008BG8Y7Q','B004I5D2PI','B00CM5ZUK6','B00GNE4E5O','B00ENHYR0U','B00D5OYIOW','B00EY6CVVM','B00GJKRJ0E','B008LS4PUE','B00882UHBY','B008X2CWLM','B00CPSZWM6']}",http://ecx.images-amazon.com/images/I/41pQbhCVTRL._SY395_.jpg,{'Shoes': 90692},,,True,True,women,pics_boots/B00G1XMP9E.jpg
B00GJKT5ME,"""ANNA NB200-04 Women's Winkle Shaft Chunky Heel Knee High Boots""",,,"{'also_bought': ['B005PPCFFI','B00HUVA020','B00GJKUM3K','B005PDAX8Q','B0097B0KBM','B00EUIGCS2','B00CMGRVIY','B00GXMJWLW','B00919GY7E','B00FOKSAJY','B005QBMRUY','B00919FZWY','B00EPRB3UU','B00A6N32RO','B0069WBIOK','B00CWB98J4','B00H2OKZ2A','B008OGMWOY','B005OL9FQK','B005P4T8RM','B006Y2VPWK','B00E1XFUDO','B00A9QXIOA','B00A044PK2','B004WJT2U4','B00J2K994C','B00DHBT46K','B00BETMSG0','B00A8YXHKS','B00AER2L0Q','B00E0I7LNM','B005P4T4WG','B00E96B9UG','B00ARBSMYI','B0094G8RKQ','B008X0EW44','B00AKLDUA6','B007E5AHFW','B00EU3BAS4','B00CN47GXA','B008MP3PI4','B009RA63GO','B008X0E604','B00BPNWRB6','B00J964D0Y','B00KIKV9PW','B00EB5Q7RK']'also_viewed': ['B005PDAX8Q','B00IAD7P4I','B005PPCFFI','B00H2OKZ2A','B00919FZWY','B00GJKUM3K','B00919GY7E','B00A044PK2','B00AM3SHLO','B00EUIGCS2','B00GXMJWLW','B0069WBIOK','B0097B0KBM','B00FOKSAJY','B00AODVTK8','B005P3ONLY','B00HUVA020','B00E1XFUDO','B00EI47Z9S','B00BETMSG0','B00GT0DBN8','B005QISAGM','B00E7Y9XEE','B00GSZA5TC','B00BXYKIB8','B005OL9FQK','B00E96B9UG','B00CMGRVIY','B008OGMWOY','B005P4T8RM','B004HX8NRI','B009VN935K','B004RMIF18','B009MSCC4S','B005PKN0HK','B00FH2PGPK','B00AB2QE9I','B009TA5KYI','B00G2O00NU','B009O0X8DI','B004WJT2U4','B00919HQDK','B008PBWGN0','B00EH0Y89S','B00CIODPOY','B00H4QMWAE','B005QAHNAY','B0052W5XP8','B00DOTDJHK','B00A6UARO8','B007P9YX3E','B00F4RI6Z0','B001B5IL6I','B003DWZV9W','B00EZMU9Z0','B00EB1NWUY','B003DZ0MRU','B00D5OYIRY','B00HJ10T3Q']'bought_together': ['B005PPCFFI','B0097B0KBM','B0094G8RKQ','B00EUIGCS2']}",http://ecx.images-amazon.com/images/I/31Qq-G3q36L._SY395_.jpg,{'Shoes': 6871},,,True,True,women,pics_boots/B00GJKT5ME.jpg
B00EL9SF08,"""Huafeng Women's Martin Boots""",,89.0,{'also_viewed': ['B00EL9SQ66']},http://ecx.images-amazon.com/images/I/41Z8QT4WH9L._SX342_.jpg,{'Clothing': 1943862},,,True,True,women,pics_boots/B00EL9SF08.jpg
B00EN6RJBU,"""QueenFashion Women's Close Round Toe Platform Fur Ornament Chunky Heels Patent Leather and PU Ankle High Boots with Zippers""",,,"{'also_viewed': ['B00H5NR4HW','B00ENR5TG6','B00FSBMSJM','B00H5NSK16']}",http://ecx.images-amazon.com/images/I/315MAYnP%2B5L._SY395_.jpg,{'Shoes': 491650},,,True,True,women,pics_boots/B00EN6RJBU.jpg
B002HA5F06,"""Women's Sexy Knee High Side Lace Boots 5 Inch Heel Black""",,57.99,,http://ecx.images-amazon.com/images/I/4116%2BZ65JhL._SY395_.jpg,{'Shoes': 319203},,,True,True,women,pics_boots/B002HA5F06.jpg
B00BODMTKG,"""Soda Women's Lode Western Ruched Mid Calf Boots Brown Size 6""",,29.06,"{'also_viewed': ['B00F1KH7BY','B0054U9LBA','B008V1X5UC','B00EPRAWJS','B00EPRBBMU','B00EOFQ4L6','B00FZ3X734','B00EPQAY8S','B00ANQJJ9O','B00DYCQD6Q','B00919G9N8','B00EPRB3UU','B009XU38P2','B00ETFD2GG','B00EOFQVAK','B00DMBJ668','B00G64WTCG','B00FZ3XP4U','B00EPRB832','B003EQ82IE','B00JOZX5NG','B009K75W1Q','B00F4G8X4A']}",http://ecx.images-amazon.com/images/I/412OebT7%2BaL._SY395_.jpg,,,,True,True,women,pics_boots/B00BODMTKG.jpg
B00FYHKS1U,Breckells Womens OUTLAW81 Closed Toe Cowboy Knee High Heel Boots Shoes,,39.99,"{'also_viewed': ['B008G1G71G','B00FPBY1LS','B00HSZS1EC','B009YZWZQ4','B00FEL1Y5U','B00GVMMO8C','B0044QYFM0','B00HJ1DOOW','B00FVZG3DM','B007P9YY06','B00BXV9KXS','B0091L0DHO','B00EZ88OU6','B00HHNPIK0','B00919G9N8','B00E6SFTXA','B003HC9DME','B005JE8L4O','B00AVPHH4Q','B00CF5C6HI','B00BCE2BN2','B00FFI5FFC','B00E7W6XAS','B00525X2GC','B00BXYKDWC','B003N7MY7O','B00BQVTPLM','B003EQ82IE','B00EPQAY8S','B00H3WZM9W','B0044QZEE8','B00GAP3KBK','B00A6Y1TWS','B00FNHNFFW','B00418BEL6','B001CZF67O','B004TF8G80','B00IWU9UEM','B00BY1GWWE','B00AEKWSGK','B0062FSJGE','B00C6N0TQY','B0078J9E8U','B00FZ5Q7V6','B00A7A577E','B00E8PWJRU','B005KE1ZYG','B00E0IB6CY','B0044QYFO8','B005CMII46','B00FH1PF16','B00H2VRZEY','B008J13H0C','B00BETMQK8','B00EAI4AD6','B005I3VZ3K','B00BETMSC4','B00JE8WBYW','B00CN6DH2W']}",http://ecx.images-amazon.com/images/I/41r0OSt2YXL._SY395_.jpg,{'Shoes': 142309},,,True,True,women,pics_boots/B00FYHKS1U.jpg
B00G9O63A2,Qupid Womens ENRICH93 Open Toe High Heel Platform Ankle Bootie Boots Pumps Shoes,,29.99,"{'also_viewed': ['B005QML0H4','B00FZKSP52','B00C4ZHKOS','B00I0QGHYY','B003WT5PRE','B00D37T1UW','B00EKT20YG','B00AH6LA2Y','B00GFM3FUY','B007QTIYVA','B00F5VOV1I','B00HAYIMEA','B00G1XPVR2','B006D89WFW','B00FL37SG0','B00CTJYOTS','B00HAVXOMS','B00AZBM1N8','B00G222GAW','B00FL37ZVI','B00HYO4TCK','B00B2DJCIU','B00ANI0LZI','B00C1UGWWM']}",http://ecx.images-amazon.com/images/I/51TIpz3agZL._SY395_.jpg,{'Shoes': 109921},,,True,True,women,pics_boots/B00G9O63A2.jpg
B003CFB8AQ,"""The Original MuckBoots Women's Tack Classic Limited Edition Boot""",,,"{'also_bought': ['B004W7GZNS','B000WH2KCC','B000WH9RN2','B000WH625S','B00BMP41DO','B000WHBQ22','B00AOBGQ3A','B008RKEHDG','B000WH2QAS','B0053F1EZC','B002QB13WK','B000THBJCW','B001AGYH6G','B004OTC704']'also_viewed': ['B00BN60WU8','B000WH9RN2','B008RKEHDG','B000WH2KCC','B0053F1EZC','B00BN60WSU','B00BN60WVW','B008RKEDWQ','B00A21A0YS','B007KINFI4','B007KHTE3A','B00K0EKE2U','B004W7GZNS','B00FPJSAO4','B002VLYIYU','B000WH9EBW','B000WH625S','B00EDFRCJ0','B006BXIPGQ','B000WHBFKK','B002VLYJ9O','B007KHTI6S','B000WH4U2K','B000WHBQ22','B00FHVVV8M','B0022NI0H8','B00ARXVG6C','B00ARXVHAM','B007IR31MW','B00BMP41DO','B00F0MV4NU','B008KL6VHC','B00ARXVG6M','B000WH2QAS','B00866FS4I','B00ARXVGB2','B00AOBGQ3A','B000THDRBI','B005DVZK9M','B006Q92PH0','B00A6AG3J6','B000WH7G9Y','B00G1IJQMS','B00ARXVHCU','B00ARXVI2E','B00ARX522Q','B002VLYIOK','B009HPCZRA','B00ARX518G','B006Q92PEI','B000WHDNGO','B008RKEI6W','B008KL6VGS','B000WHBM4Y','B000THHRLE','B009HPCZW0']'bought_together': ['B000WH2KCC','B004W7GZNS','B000WH9RN2','B002QB13WK']}",http://ecx.images-amazon.com/images/I/41vCHjqQnyL._SY395_.jpg,{'Shoes': 55789},,,True,True,women,pics_boots/B003CFB8AQ.jpg
B00FBCCWP8,Charm Foot Fashion Womens Wedge Heel Platform Shoes Martin Boots High Top Boots,,34.0,"{'also_viewed': ['B00E7TK2MG','B00J2Q27A4','B00FO4EMRO','B00EKP39PY','B00FO4CRKS','B00B5OC7Z6','B00II13FG4','B00E3DPFDM','B00ECFA7QG','B00FBEH35U','B00DY85Z00','B00FDTJLVM','B00H5NSK16','B00EKOOK3A','B00JN5X9QU','B00DY80NH0','B00K3MSWAU','B00IS3DW0Q','B00DY87F0I','B00EBC60ZM','B0074BF3UK','B00DTEZ3YW','B00K6CDZVS','B00K3NYG6I','B00J273GFS','B00DG79P3W','B00JCTBIYW','B00D195C9Q','B00BEI39BE','B00HHAEROQ','B00F6X45BG','B00EKPEZQQ','B00IZ8QON6','B00IS408W0','B00HRPTKSY','B00CL1C7K2','B00J2RB146']}",http://ecx.images-amazon.com/images/I/419NhtbiouL._SY395_.jpg,{'Shoes': 254065},,,True,True,women,pics_boots/B00FBCCWP8.jpg
B00GWUWTT2,ZULU Lori Women Causal Winter Slouch Faux Suede Flat Knee High Boots,,18.9,"{'also_bought': ['B005XDZKB8','B0083YI8A4','B00EZDXHGC','B00HFGNQY4','B009PMIKYW','B0089GG4X4']'also_viewed': ['B009XJKXWE','B005PTAY2A','B005QAX722','B0089GG4X4','B0089GI2FW','B0091KXI3Q','B005PSYUJO','B00FEVP1PE','B005PF6ZC2','B00915QDEC','B00EZDXHGC','B00HFGNQY4','B00GOCE6HG','B005QBN0R8','B00HNML8JK','B00I5RATBU','B005QBN1N6','B005P3OST6','B005P4TG9C','B005P4T4WG','B0026SFXME','B004TLW5X6','B005XDZKB8','B00JUANS4G','B00FDYES8S','B00EB5Q7RK','B00BLFEMB6','B00GNGMK62','B00F4FD8AA','B00FNIDNJE','B0091KWYHC','B009SG9H6U','B00HTW7EB0','B00EU3BAS4','B00GA96QJY','B00I0I2IXQ','B00I5REKNI','B00EOQG75S','B009MZWL1A','B009KTWUAA','B007MLG66W','B00B7A0RQY','B00FAAJ5YW','B0090S9GOY','B00GNCVAB2','B005P4T8RM','B00EZ8NZM8','B00F02BQ1U','B00HLQKX4E','B00CM5ZUK6','B00AER2L0Q','B00H03NRBE','B00C8UM3T6','B00HS853G8','B009SNXFJ8','B005JRMLRE','B00CJL4QUS','B00H38VRUO']'bought_together': ['B005XDZKB8']}",http://ecx.images-amazon.com/images/I/41y6kVdCPEL._SY395_.jpg,{'Shoes': 84680},,,True,True,women,pics_boots/B00GWUWTT2.jpg
B00AE7ZWGQ,"""HADES POLARO Women's Hot Steampunk Metallic Plated heel Mid-calf Platform Boots""",,,"{'also_viewed': ['B007SIG5LK','B006WU558E','B00B8J4VEI','B0061IP2LW','B00B8EYZWG','B00B9P65VI','B00DGFI3ZK','B00B7UAB42','B0061IPNTS','B0061IPK50','B00B8J5796','B00BA0Z9R8','B00B8J54V2','B00GQR2PUY','B00JBATVA0','B00I3BUH2O','B0061IP83Y','B0018N7T3Y','B00I3BVZWA','B00919GY7E','B00569FH7Q','B002LCAVTK','B00IA61F4Q','B00B7UB54M','B004TFL3IK','B008B2A194','B00569FH4Y','B00B9ON8OQ','B008YUYG62','B00HV85JIM','B008O3UGT0','B00I3BVG6U','B00I80BGHA','B007VFHOQ0','B00B89OF1C','B004TFGSF8','B002A9EQ2W','B007SIG2M2','B004TFL0G0','B00B9JRJ8M','B008B29XKM','B00DNUGMKG','B00I3BVQOM','B00I1H7PO8','B00H38WI1Q','B00CQ0WXM0','B005B2M35M','B002RT6IOE','B00CZA6M0K','B005F25QSO','B004UUKSM6','B008G1G71G','B00FRKTKEA','B00BT1JZNM','B006WU58HM','B00FC6HSP2','B00GSK0CDQ','B006WU546W','B00EZEECOW']}",http://ecx.images-amazon.com/images/I/51ggEOpYfYL._SX395_.jpg,{'Shoes': 275335},,,True,True,women,pics_boots/B00AE7ZWGQ.jpg
B004DDUQUO,"""Nocona Boots Women's Distressed Leopard Boot""",,,"{'also_viewed': ['B00EAI4AF4','B00HQCIMX2','B00418BEL6','B002Q8HWRS','B004TF8G80','B0044QYFM0','B00EIID1HO','B009A9Q3LW','B00ID7BFEM','B007O283M4','B00EAI4AD6','B00D10KEFM','B00CAE7F70','B008KCTHZE','B0078IUBSS','B009750CHK','B003B3P0TO','B0088WANEK','B001MV6MNK','B005I3VZ3K','B005OO25F0','B0046LPG6M','B005OKRQJE','B007YZBRHO','B00FORQFHG','B00451XJB2','B00A2K099K','B005COZSNS','B00JE8WBYW','B008YTZCE8','B0088WAO30','B00J8VZWXC','B00H8XQVBO','B005GIYNI6','B00D8VK8U0','B0037V06F8','B003EQ82IE','B003N7MY7O','B00DWJ437C','B007RN670K','B00CN6DH2W','B0044QZEE8','B00DZ4PPI0','B002T1G5AM','B005GJFL9A','B003HC9DME','B009ZPJ0H0','B002C4KFMU','B0077QNAUW','B00D4TJO7E','B00IUNGR2O','B009R5WWXW','B002A7YD18','B008HFDHMS','B00JA6G3Z6','B008YTZCBQ','B00GU71HFO','B00JE8WAQG','B00GTGC8LS','B00KIYMZWE']}",http://ecx.images-amazon.com/images/I/41pTw6YkDeL._SY395_.jpg,{'Shoes': 40275},,,True,True,women,pics_boots/B004DDUQUO.jpg
B00F25M7T0,"""QueenFashion Women's High Chunky Heels Metalornament Ankle Boots with Zipper and Red Bottom""",,,"{'also_viewed': ['B00F11FVM0','B00FTM4VOA','B00EN6OULC','B00JBATVA0','B007E5AHF2','B00EN6S2Y8','B00EN6ND7Y','B00J2QW4XY','B00JTMGZT0','B00F11CR3G','B00AMWGB3G','B00IKOZTKY','B00GG8A9R4','B00JFHU7NE','B00E3KBT1W','B00JXF3P1E','B00EOI5S3S','B00JAAR5E0','B00AH5GQF6','B005HIW37S','B00FSBRVIU','B00AM5KHJ2','B0057D3ONK','B00ECL7Y7U','B00F3CVMWU','B00FTMOOPQ','B00IUH70M6','B00CWLPP28','B00I80BGHA','B00FYW4BTA','B00E3DX6AG','B00FTNQ75U','B00GG87PBC','B00B2DJDR0','B0089SY73G','B00H5NSK16','B00HU2UJFW','B00JPUN742','B00CXTNNFA','B00B5T2PDA','B00AUC85AA','B00F11BF5W','B005J3P1P2','B00FEAN19I','B00GG85LX6','B00FRKTKEA','B00DY64T2C','B00CMGRVIY','B00GQR2PUY','B00GPB2D2Q','B008HVHBRO','B00IJOOTRE','B00FIWFZDW','B00FTN3TAQ','B00FLBNI02','B00GNDWPMO','B00FTNBVGK','B00GG3Q6K8','B00ENR6GA4','B00H5NUCDK']}",http://ecx.images-amazon.com/images/I/31yGZtnmtGL._SY395_.jpg,{'Shoes': 178770},,,True,True,women,pics_boots/B00F25M7T0.jpg
B00EOI6210,"""Hee Grand Women's High Heel Short Boots""",,25.99,"{'also_bought': ['B00ENR6GA4','B00DQO0JAS','B00AQ3VMUS','B00FHNJHZE','B00ECL7Y7U','B00EI47Z9S','B00919GY7E','B00H4QMWAE','B00HUVA020','B00DU2NM1O','B00G4S7X9I','B00EVQIANS','B00CZA6M0K','B00E0I7LNM','B00FN9LXHW','B008OE5964','B007HYFREG','B00BB7RCU2','B00AOCA22A','B00919FZWY','B009TFOV02','B0069WBIOK','B008P33Y5M','B007WAEV9C','B008JJOTXI','B008X0EW44','B00E0KYMWI']'also_viewed': ['B00EH0Y89S','B00EI47Z9S','B00ENR6GA4','B00AQ3VMUS','B00H2L946G','B00G4S7X9I','B00FZEVQ0Y','B00G4LO7PS','B00HUVA020','B0018NE7OI','B00AWLXE28','B00L4QLQXY','B009XWNAQC','B00ECL7Y7U','B001CZ38IS','B00FN9LXHW','B00EN6RT2O','B00FO4VQO6','B00AM6YBM0','B00E96B9UG','B00GTD8AMW','B00919GY7E','B00FSBMSJM','B00A044PK2','B002LCEJHA','B00919FZWY','B00DQO0JAS','B00I50APP2','B00FBF3NUS','B00G209UTO','B00L4QL6DO','B00AKLDUA6','B00EN6OULC','B00GXCTI5C','B00H9FJSB6','B00FTM4VOA','B00H4QMWAE','B00A7CTJO4','B00F368R3I','B00DY64T2C','B00EX0JCZ2','B00KFGMABQ','B00H5IYFW4','B00GJJY1RO','B00L4QORPI','B00H1VQ7QC','B00FMX4WAO','B00F3CVMWU','B0091KYII0','B00H3USQ24','B00E86KZ02','B00DSVMAWY','B00GSK0CDQ','B00GG3Q6K8','B00GJKSWIM','B00FRR7ZZE','B0097B0KBM','B00HAYIMEA']'bought_together': ['B00ENR6GA4','B00AQ3VMUS','B00DQO0JAS']}",http://ecx.images-amazon.com/images/I/41wcXEbRTyL._SY395_.jpg,{'Shoes': 15017},,,True,True,women,pics_boots/B00EOI6210.jpg
B00GCT3QUE,"""Girl's Black Faux Leather Side Zipper Buckle Knee High Riding Boots Tummy""",,37.99,"{'also_viewed': ['B007EHPCZU','B00567GPR4','B00GVMWQFI','B00GF65MLK','B00CTLP9L8','B00JX4TX8E','B00H0L53Y0','B00GVMWQGC','B00BH3FCOI','B00G7YJMV6','B00BH3FCSY','B00BXV9KXS','B001CHDPUM','B006OK7Z62','B007R2CPDO','B009L89FLM','B00A69MGU2','B00GK5YROE','B00B9RC8J4','B00BARLEGQ','B00CTLP8GO','B00AQF9EI8','B00HNHQSDQ','B007E8ERPK','B008K0HM26','B00BRFONXM','B00HNFQ17G','B007F9GVUM','B00FP1Q2Y2','B008N7VOJI','B00FYXC9T8','B00HB79ONO','B00BH3FCPC','B007E8ERLE']}",http://ecx.images-amazon.com/images/I/417LUH3KntL._SY395_.jpg,{'Shoes': 160433},,,True,True,women,pics_boots/B00GCT3QUE.jpg
